    1.1409754281E-01    9.3379843403E-03    1.6098003977E-03    3.2251936773E-03   -1.5169462392E-03
    1.1752812814E-01    9.0963373590E-03    1.6424793287E-03    3.2265166475E-03   -1.5133265741E-03
    1.2099308117E-01    8.8640093140E-03    1.6731200504E-03    3.2264037962E-03   -1.5091485425E-03
    1.2449341513E-01    8.6407169455E-03    1.7016981870E-03    3.2248492931E-03   -1.5044287666E-03
    1.2803015358E-01    8.4264879472E-03    1.7283472216E-03    3.2219566056E-03   -1.4992787158E-03
    1.3160433075E-01    8.2209473805E-03    1.7530322355E-03    3.2177371300E-03   -1.4936697579E-03
    1.3521699180E-01    8.0241007056E-03    1.7759173144E-03    3.2123520989E-03   -1.4877041895E-03
    1.3886919315E-01    7.8357716659E-03    1.7968605120E-03    3.2057737260E-03   -1.4813064408E-03
    1.4256200277E-01    7.6558217780E-03    1.8160527718E-03    3.1981974478E-03   -1.4745901315E-03
    1.4629650053E-01    7.4834159194E-03    1.8335266036E-03    3.1896678192E-03   -1.4675345438E-03
    1.5007377847E-01    7.3184924398E-03    1.8494194426E-03    3.1802798269E-03   -1.4602226560E-03
    1.5389494114E-01    7.1606867038E-03    1.8637283521E-03    3.1700398868E-03   -1.4526378541E-03
    1.5776110593E-01    7.0097880423E-03    1.8765370292E-03    3.1590742322E-03   -1.4448107610E-03
    1.6167340340E-01    6.8654817491E-03    1.8878644278E-03    3.1475315005E-03   -1.4367293235E-03
    1.6563297758E-01    6.7272993025E-03    1.8977595622E-03    3.1356009121E-03   -1.4283873002E-03
    1.6964098632E-01    6.5948629970E-03    1.9062957091E-03    3.1234535875E-03   -1.4198020826E-03
    1.7369860167E-01    6.4676694592E-03    1.9134735229E-03    3.1111249873E-03   -1.4109556284E-03
    1.7780701015E-01    6.3455816160E-03    1.9193766557E-03    3.0986403635E-03   -1.4019028823E-03
    1.8196741314E-01    6.2288780646E-03    1.9238052338E-03    3.0858167429E-03   -1.3926091310E-03
    1.8618102724E-01    6.1167525513E-03    1.9270598491E-03    3.0726140211E-03   -1.3831684505E-03
    1.9044908460E-01    6.0087099329E-03    1.9291724379E-03    3.0588641426E-03   -1.3735795482E-03
    1.9477283328E-01    5.9044339528E-03    1.9302379884E-03    3.0444380559E-03   -1.3638772131E-03
    1.9915353764E-01    5.8035928973E-03    1.9303246164E-03    3.0292094889E-03   -1.3540722597E-03
    2.0359247869E-01    5.7059210730E-03    1.9294849053E-03    3.0131101038E-03   -1.3441594528E-03
    2.0809095447E-01    5.6114183926E-03    1.9277951903E-03    2.9962026585E-03   -1.3341498684E-03
    2.1265028043E-01    5.5205054569E-03    1.9251385039E-03    2.9785318736E-03   -1.3239916922E-03
    2.1727178981E-01    5.4328972164E-03    1.9217075697E-03    2.9603830086E-03   -1.3137186542E-03
    2.2195683404E-01    5.3483126678E-03    1.9175271757E-03    2.9417762502E-03   -1.3033204727E-03
    2.2670678313E-01    5.2667107778E-03    1.9126358628E-03    2.9227245908E-03   -1.2928291764E-03
    2.3152302606E-01    5.1880090811E-03    1.9070384673E-03    2.9032093742E-03   -1.2822659713E-03
    2.3640697119E-01    5.1119529670E-03    1.9007439720E-03    2.8832146202E-03   -1.2716416509E-03
    2.4136004671E-01    5.0387899810E-03    1.8937271576E-03    2.8627204423E-03   -1.2609979927E-03
    2.4638370099E-01    4.9680213637E-03    1.8860247879E-03    2.8418151161E-03   -1.2503258386E-03
    2.5147940306E-01    4.8991803378E-03    1.8777668067E-03    2.8207378717E-03   -1.2396409500E-03
    2.5664864300E-01    4.8319509860E-03    1.8689568260E-03    2.7995872835E-03   -1.2289162112E-03
    2.6189293241E-01    4.7659747727E-03    1.8596266350E-03    2.7784317903E-03   -1.2181277167E-03
    2.6721380483E-01    4.7010341425E-03    1.8498086636E-03    2.7572934159E-03   -1.2072584851E-03
    2.7261281620E-01    4.6372215675E-03    1.8393480177E-03    2.7360319491E-03   -1.1962358890E-03
    2.7809154531E-01    4.5742241687E-03    1.8283960196E-03    2.7145261034E-03   -1.1850903023E-03
    2.8365159424E-01    4.5119103231E-03    1.8169389136E-03    2.6926251674E-03   -1.1738243305E-03
    2.8929458887E-01    4.4501731089E-03    1.8049968759E-03    2.6702633101E-03   -1.1624491090E-03
    2.9502217933E-01    4.3889707648E-03    1.7925948067E-03    2.6474401199E-03   -1.1509771993E-03
    3.0083604050E-01    4.3284905108E-03    1.7796255431E-03    2.6241699102E-03   -1.1393745340E-03
    3.0673787246E-01    4.2688213813E-03    1.7661828305E-03    2.6005593020E-03   -1.1276662689E-03
    3.1272940104E-01    4.2098953632E-03    1.7522904234E-03    2.5765276641E-03   -1.1158489626E-03
    3.1881237828E-01    4.1517316026E-03    1.7379673945E-03    2.5519908659E-03   -1.1039222614E-03
    3.2498858299E-01    4.0943425029E-03    1.7232431736E-03    2.5268596735E-03   -1.0918871624E-03
    3.3125982120E-01    4.0380154851E-03    1.7080627789E-03    2.5007406773E-03   -1.0797223938E-03
    3.3762792676E-01    3.9825678068E-03    1.6925573731E-03    2.4737128292E-03   -1.0674911311E-03
    3.4409476184E-01    3.9277570330E-03    1.6767411919E-03    2.4459373515E-03   -1.0551996767E-03
    3.5066221748E-01    3.8733688261E-03    1.6606137177E-03    2.4175394044E-03   -1.0428389047E-03
    3.5733221414E-01    3.8191348114E-03    1.6441629761E-03    2.3886505643E-03   -1.0303823517E-03
    3.6410670227E-01    3.7646920257E-03    1.6272730426E-03    2.3592073909E-03   -1.0177477362E-03
    3.7098766287E-01    3.7101169857E-03    1.6100153898E-03    2.3293522630E-03   -1.0049398169E-03
    3.7797710808E-01    3.6555805739E-03    1.5923828602E-03    2.2991457407E-03   -9.9195419315E-04
    3.8507708176E-01    3.6013058464E-03    1.5743716064E-03    2.2686768784E-03   -9.7880189522E-04
    3.9228966009E-01    3.5479871915E-03    1.5559363296E-03    2.2381862676E-03   -9.6554559863E-04
    3.9961695218E-01    3.4958541092E-03    1.5370866219E-03    2.2075949908E-03   -9.5223022064E-04
    4.0706110070E-01    3.4445426365E-03    1.5179038342E-03    2.1765206541E-03   -9.3884423983E-04
    4.1462428245E-01    3.3938093445E-03    1.4984271701E-03    2.1448140500E-03   -9.2537144919E-04
    4.2230870908E-01    3.3433267329E-03    1.4786980260E-03    2.1123790022E-03   -9.1178697481E-04
    4.3011662767E-01    3.2928762193E-03    1.4587563978E-03    2.0795959365E-03   -8.9801043076E-04
    4.3805032143E-01    3.2422330837E-03    1.4385856287E-03    2.0464956734E-03   -8.8398610897E-04
    4.4611211033E-01    3.1911969704E-03    1.4181671584E-03    2.0130448374E-03   -8.6968173609E-04
    4.5430435181E-01    3.1395843598E-03    1.3974864307E-03    1.9792269055E-03   -8.5508093040E-04
    4.6262944146E-01    3.0870457530E-03    1.3765166931E-03    1.9450723540E-03   -8.4020565175E-04
    4.7108981370E-01    3.0334990991E-03    1.3553352852E-03    1.9106325557E-03   -8.2517071908E-04
    4.7968794253E-01    2.9787491343E-03    1.3339383245E-03    1.8759609329E-03   -8.0992625179E-04
    4.8842634222E-01    2.9227645386E-03    1.3122912922E-03    1.8410242589E-03   -7.9443264374E-04
    4.9730756807E-01    2.8657093868E-03    1.2902729575E-03    1.8056398589E-03   -7.7861514773E-04
    5.0633421712E-01    2.8086249724E-03    1.2676372970E-03    1.7690598387E-03   -7.6240725925E-04
    5.1550892897E-01    2.7519723996E-03    1.2443606388E-03    1.7314304795E-03   -7.4582962355E-04
    5.2483438649E-01    2.6957736248E-03    1.2204214645E-03    1.6927628659E-03   -7.2890458301E-04
    5.3431331664E-01    2.6398966415E-03    1.1957834497E-03    1.6530506511E-03   -7.1166683026E-04
    5.4394849127E-01    2.5829620554E-03    1.1705463184E-03    1.6120993066E-03   -6.9412376741E-04
    5.5374272790E-01    2.5243880026E-03    1.1449236978E-03    1.5704475813E-03   -6.7632538316E-04
    5.6369889056E-01    2.4642172917E-03    1.1189359854E-03    1.5284346474E-03   -6.5832261109E-04
    5.7381989066E-01    2.4025732538E-03    1.0925983273E-03    1.4864182609E-03   -6.4017558376E-04
    5.8410868778E-01    2.3386692613E-03    1.0659101460E-03    1.4451232559E-03   -6.2184454328E-04
    5.9456829060E-01    2.2725707814E-03    1.0390397686E-03    1.4038895625E-03   -6.0317060325E-04
    6.0520175770E-01    2.2044592828E-03    1.0119922363E-03    1.3625115970E-03   -5.8412714803E-04
    6.1601219856E-01    2.1345114786E-03    9.8476540560E-04    1.3208243074E-03   -5.6469366517E-04
    6.2700277435E-01    2.0633349646E-03    9.5723432255E-04    1.2788546657E-03   -5.4489082440E-04
    6.3817669897E-01    1.9921143066E-03    9.2943065571E-04    1.2361232688E-03   -5.2486147456E-04
    6.4953723991E-01    1.9209870833E-03    9.0139445283E-04    1.1924481513E-03   -5.0467766125E-04
    6.6108771922E-01    1.8500896266E-03    8.7314773316E-04    1.1477234159E-03   -4.8439265365E-04
    6.7283151450E-01    1.7795993150E-03    8.4470773952E-04    1.1022152432E-03   -4.6408994734E-04
    6.8477205990E-01    1.7096117978E-03    8.1618595892E-04    1.0560059172E-03   -4.4381875147E-04
    6.9691284707E-01    1.6399178800E-03    7.8756871035E-04    1.0090025414E-03   -4.2356582538E-04
    7.0925742625E-01    1.5703220022E-03    7.5885797322E-04    9.6114616878E-04   -4.0333301967E-04
    7.2180940724E-01    1.5001178695E-03    7.3010138393E-04    9.1259388382E-04   -3.8319166987E-04
    7.3457246051E-01    1.4291716499E-03    7.0132820289E-04    8.6380923751E-04   -3.6312569481E-04
    7.4755031824E-01    1.3578337703E-03    6.7261168966E-04    8.1514179419E-04   -3.4318609895E-04
    7.6074677544E-01    1.2863107270E-03    6.4400074865E-04    7.6688084741E-04   -3.2343159485E-04
    7.7416569103E-01    1.2148227474E-03    6.1559752710E-04    7.1963094526E-04   -3.0404515565E-04
    7.8781098897E-01    1.1434655748E-03    5.8730764601E-04    6.7276375373E-04   -2.8487744053E-04
    8.0168665944E-01    1.0725280124E-03    5.5903494860E-04    6.2619729206E-04   -2.6591394875E-04
    8.1579675999E-01    1.0022802301E-03    5.3076574549E-04    5.7995778449E-04   -2.4718059111E-04
    8.3014541670E-01    9.3341304455E-04    5.0269398969E-04    5.3434295774E-04   -2.2880946718E-04
    8.4473682541E-01    8.6551607541E-04    4.7482466163E-04    4.9045335132E-04   -2.1090911751E-04
    8.5957525298E-01    7.9786661940E-04    4.4712635784E-04    4.4838792554E-04   -1.9346622136E-04
    8.7466503846E-01    7.3023602556E-04    4.1962532818E-04    4.0835286667E-04   -1.7651185203E-04
    8.9001059442E-01    6.6273767842E-04    3.9259927435E-04    3.7109406930E-04   -1.6011649430E-04
    9.0561640824E-01    5.9684441011E-04    3.6614770295E-04    3.3578412178E-04   -1.4425363623E-04
    9.2148704337E-01    5.3300347564E-04    3.4018465301E-04    3.0226331512E-04   -1.2896108537E-04
    9.3762714073E-01    4.7167956838E-04    3.1472193306E-04    2.7056214601E-04   -1.1431680571E-04
    9.5404142002E-01    4.1447717984E-04    2.9009401475E-04    2.4107185333E-04   -1.0066385647E-04
    9.7073468112E-01    3.6078904134E-04    2.6625596318E-04    2.1328928815E-04   -8.7810001374E-05
    9.8771180550E-01    3.1065450021E-04    2.4318187420E-04    1.8713852689E-04   -7.5749645108E-05
    1.0049777576E+00    2.6449194859E-04    2.2093529948E-04    1.6270487584E-04   -6.4560247790E-05
    1.0225375864E+00    2.2512857961E-04    1.9998514492E-04    1.4133822804E-04   -5.4821388629E-05
    1.0403964267E+00    1.8981944530E-04    1.7988357353E-04    1.2186702228E-04   -4.5970312904E-05
    1.0585595009E+00    1.5857102909E-04    1.6065884427E-04    1.0416527735E-04   -3.7998957884E-05
    1.0770321202E+00    1.3261476142E-04    1.4268748679E-04    8.8494249250E-05   -3.1156849526E-05
    1.0958196863E+00    1.1137882266E-04    1.2620147697E-04    7.4443725305E-05   -2.5451019134E-05
    1.1149276932E+00    9.3000759822E-05    1.1073173672E-04    6.1705439405E-05   -2.0473163781E-05
    1.1343617285E+00    7.7416947138E-05    9.6365434939E-05    5.0472678306E-05   -1.6236220229E-05
    1.1541274750E+00    6.5178303545E-05    8.3888188053E-05    4.1571728963E-05   -1.2906157668E-05
    1.1742307127E+00    5.4460539475E-05    7.2429731672E-05    3.3832908432E-05   -1.0028376081E-05
    1.1946773203E+00    4.5184247481E-05    6.1976664816E-05    2.7208823902E-05   -7.5851151297E-06
    1.2154732766E+00    3.7947934651E-05    5.3368716736E-05    2.2232641201E-05   -5.7992255590E-06
    1.2366246629E+00    3.1728815157E-05    4.5686151172E-05    1.8044114974E-05   -4.2794491648E-06
    1.2581376644E+00    2.6385582040E-05    3.8791574130E-05    1.4516499773E-05   -2.9896660595E-06
    1.2800185718E+00    2.2514878793E-05    3.3176542724E-05    1.1899431539E-05   -2.0943373856E-06
    1.3022737836E+00    1.9352855387E-05    2.8268664981E-05    9.6430228915E-06   -1.4242036789E-06
    1.3249098077E+00    1.6734530174E-05    2.3918341532E-05    7.6702579271E-06   -9.3050880804E-07
    1.3479332634E+00    1.4724560589E-05    2.0546362768E-05    6.2684798888E-06   -6.5136365673E-07
    1.3713508831E+00    1.2929117032E-05    1.7581770029E-05    5.1031354861E-06   -4.4569886100E-07
    1.3951695147E+00    1.1338725770E-05    1.5011858507E-05    4.1654449749E-06   -3.1002336803E-07
    1.4193961233E+00    1.0030377253E-05    1.3063294927E-05    3.4994491981E-06   -2.4549101190E-07
    1.4440377932E+00    8.8444863868E-06    1.1327345503E-05    2.9181252137E-06   -1.9613529891E-07
    1.4691017302E+00    7.8405250874E-06    9.8980900901E-06    2.4556281206E-06   -1.6507163899E-07
    1.4945952635E+00    7.0267970692E-06    8.7494984572E-06    2.1018963548E-06   -1.4693132051E-07
    1.5205258479E+00    6.2908247492E-06    7.7165263065E-06    1.7914931920E-06   -1.3362259777E-07
    1.5469010662E+00    5.6926339171E-06    6.8859999384E-06    1.5506310709E-06   -1.2660137716E-07
    1.5737286309E+00    5.1600501587E-06    6.1578343701E-06    1.3457574727E-06   -1.2159630198E-07
    1.6010163870E+00    4.6703494377E-06    5.4971789148E-06    1.1648960454E-06   -1.1802849145E-07
    1.6287723140E+00    4.2790676254E-06    4.9730136531E-06    1.0270606735E-06   -1.1337259697E-07
    1.6570045284E+00    3.9097672741E-06    4.4833622525E-06    8.9999294337E-07   -1.0899317176E-07
    1.6857212858E+00    3.5834295417E-06    4.0608613637E-06    7.9342048593E-07   -1.0526167836E-07
    1.7149309836E+00    3.3001503745E-06    3.6933830673E-06    7.0344892130E-07   -1.0132915945E-07
    1.7446421634E+00    3.0330122237E-06    3.3471340356E-06    6.2037804021E-07   -9.7188153533E-08
    1.7748635133E+00    2.8015256406E-06    3.0578325914E-06    5.5475382882E-07   -9.4141131309E-08
    1.8056038707E+00    2.5753474204E-06    2.7764203060E-06    4.9241984186E-07   -9.0562659553E-08
    1.8368722247E+00    2.3606615736E-06    2.5113026825E-06    4.3632302348E-07   -8.5963881133E-08
    1.8686777189E+00    2.1369877158E-06    2.2463599573E-06    3.8362656381E-07   -8.0955861199E-08
    1.9010296537E+00    1.8803331194E-06    1.9532137436E-06    3.2816359676E-07   -7.4472975988E-08
    1.9339374898E+00    1.5930956359E-06    1.6340403018E-06    2.7133152956E-07   -6.5191362047E-08
    1.9674108498E+00    1.2498476193E-06    1.2651457237E-06    2.0788223659E-07   -5.2982729418E-08
    2.0014595223E+00    8.8536794306E-07    8.8621555000E-07    1.4504730328E-07   -3.9069857614E-08
    2.0360934637E+00    5.5711543987E-07    5.5084593026E-07    8.9972744756E-08   -2.5465084024E-08
    2.0713228018E+00    3.1383096061E-07    3.0618747613E-07    5.0025392963E-08   -1.4778624227E-08
    2.1071578382E+00    1.6230961587E-07    1.5665267003E-07    2.5790063396E-08   -7.9226860727E-09
    2.1436090520E+00    7.8954355422E-08    7.5375057797E-08    1.2542821810E-08   -4.0057662010E-09
    2.1806871029E+00    3.7204098861E-08    3.5137614086E-08    5.9214774619E-09   -1.9392823291E-09
    2.2184028568E+00    1.7054910593E-08    1.5938723626E-08    2.7304051953E-09   -9.1463679868E-10
    2.2567677857E+00    7.6782419157E-09    7.1162662600E-09    1.2476402679E-09   -4.2431524681E-10
    2.2957981561E+00    3.4125028181E-09    3.1364167054E-09    1.0000000000E-09   -1.9428927589E-10
    2.3355445087E+00    1.4979668931E-09    1.3653280526E-09    1.0000000000E-09   -8.7815690852E-11
    2.3762373862E+00    1.0000000000E-09    1.0000000000E-09    1.0000000000E-09   -3.8671121675E-11
    2.4188067977E+00    1.0000000000E-09    1.0000000000E-09    1.0000000000E-09   -1.6371824441E-11
    2.4662384143E+00    1.0000000000E-09    1.0000000000E-09    1.0000000000E-09   -6.4151627138E-12
    2.5262210619E+00    1.0000000000E-09    1.0000000000E-09    1.0000000000E-09   -1.9094985789E-12
    2.6152617437E+00    1.0000000000E-09    1.0000000000E-09    1.0000000000E-09   -3.1828551216E-13
    2.7646989851E+00    1.0000000000E-09    1.0000000000E-09    1.0000000000E-09   -1.5417072517E-14
    3.0307492739E+00    1.0000000000E-09    1.0000000000E-09    1.0000000000E-09   -7.1409257785E-17
    3.5128192611E+00    1.0000000000E-09    1.0000000000E-09    1.0000000000E-09   -3.6198560789E-21
    4.3830229275E+00    1.0000000000E-09    1.0000000000E-09    1.0000000000E-09   -0.0000000000E+00
    5.9174901939E+00    1.0000000000E-09    1.0000000000E-09    1.0000000000E-09   -0.0000000000E+00
    8.4874515274E+00    1.0000000000E-09    1.0000000000E-09    1.0000000000E-09   -0.0000000000E+00
