    4.5075125209E-02    1.0009648589E+00    4.0004042145E-03    2.9963106614E-03    7.2919114578E-02
    9.0150250417E-02    1.0019297664E+00    4.0008101806E-03    2.9957026151E-03    7.2986637266E-02
    1.3522537563E-01    1.0028945172E+00    4.0012157051E-03    2.9950954150E-03    7.3054146258E-02
    1.8030050083E-01    1.0038591103E+00    4.0016207771E-03    2.9944890767E-03    7.3121641576E-02
    2.2537562604E-01    1.0048235459E+00    4.0020253976E-03    2.9938835981E-03    7.3189123238E-02
    2.7045075125E-01    1.0057878244E+00    4.0024295676E-03    2.9932789769E-03    7.3256591264E-02
    3.1552587646E-01    1.0067519458E+00    4.0028332881E-03    2.9926752110E-03    7.3324045672E-02
    3.6060100167E-01    1.0077159105E+00    4.0032365601E-03    2.9920722982E-03    7.3391486483E-02
    4.0567612688E-01    1.0086797187E+00    4.0036393846E-03    2.9914702362E-03    7.3458913715E-02
    4.5075125209E-01    1.0096433706E+00    4.0040417627E-03    2.9908690229E-03    7.3526327388E-02
    4.9582637730E-01    1.0106068665E+00    4.0044436954E-03    2.9902686561E-03    7.3593727521E-02
    5.4090150250E-01    1.0115702065E+00    4.0048451836E-03    2.9896691336E-03    7.3661114132E-02
    5.8597662771E-01    1.0125333908E+00    4.0052462283E-03    2.9890704532E-03    7.3728487241E-02
    6.3105175292E-01    1.0134964198E+00    4.0056468306E-03    2.9884726129E-03    7.3795846866E-02
    6.7612687813E-01    1.0144592936E+00    4.0060469915E-03    2.9878756104E-03    7.3863193027E-02
    7.2120200334E-01    1.0154220125E+00    4.0064467119E-03    2.9872794436E-03    7.3930525743E-02
    7.6627712855E-01    1.0163845767E+00    4.0068459928E-03    2.9866841105E-03    7.3997845032E-02
    8.1135225376E-01    1.0173469863E+00    4.0072448351E-03    2.9860896087E-03    7.4065150913E-02
    8.5642737896E-01    1.0183092417E+00    4.0076432400E-03    2.9854959364E-03    7.4132443404E-02
    9.0150250417E-01    1.0192713430E+00    4.0080412083E-03    2.9849030913E-03    7.4199722525E-02
    9.4657762938E-01    1.0202332905E+00    4.0084387411E-03    2.9843110713E-03    7.4266988294E-02
    9.9165275459E-01    1.0211950843E+00    4.0088358392E-03    2.9837198744E-03    7.4334240729E-02
    1.0367278798E+00    1.0221567248E+00    4.0092325038E-03    2.9831294984E-03    7.4401479850E-02
    1.0818030050E+00    1.0231182121E+00    4.0096287356E-03    2.9825399414E-03    7.4468705674E-02
    1.1268781302E+00    1.0240795464E+00    4.0100245357E-03    2.9819512011E-03    7.4535918221E-02
    1.1719532554E+00    1.0250407280E+00    4.0104199051E-03    2.9813632757E-03    7.4603117507E-02
    1.2170283806E+00    1.0260017571E+00    4.0108148446E-03    2.9807761629E-03    7.4670303553E-02
    1.2621035058E+00    1.0269626338E+00    4.0112093553E-03    2.9801898608E-03    7.4737476375E-02
    1.3071786311E+00    1.0279233585E+00    4.0116034381E-03    2.9796043673E-03    7.4804635993E-02
    1.3522537563E+00    1.0288839313E+00    4.0119970939E-03    2.9790196805E-03    7.4871782424E-02
    1.3973288815E+00    1.0298443524E+00    4.0123903237E-03    2.9784357982E-03    7.4938915687E-02
    1.4424040067E+00    1.0308046221E+00    4.0127831283E-03    2.9778527184E-03    7.5006035800E-02
    1.4874791319E+00    1.0317647405E+00    4.0131755089E-03    2.9772704392E-03    7.5073142780E-02
    1.5325542571E+00    1.0327247079E+00    4.0135674662E-03    2.9766889585E-03    7.5140236647E-02
    1.5776293823E+00    1.0336845246E+00    4.0139590012E-03    2.9761082744E-03    7.5207317417E-02
    1.6227045075E+00    1.0346441906E+00    4.0143501148E-03    2.9755283849E-03    7.5274385109E-02
    1.6677796327E+00    1.0356037062E+00    4.0147408080E-03    2.9749492879E-03    7.5341439740E-02
    1.7128547579E+00    1.0365630717E+00    4.0151310817E-03    2.9743709816E-03    7.5408481329E-02
    1.7579298831E+00    1.0375222872E+00    4.0155209367E-03    2.9737934639E-03    7.5475509893E-02
    1.8030050083E+00    1.0384813529E+00    4.0159103741E-03    2.9732167328E-03    7.5542525451E-02
    1.8480801336E+00    1.0394402691E+00    4.0162993946E-03    2.9726407865E-03    7.5609528019E-02
    1.8931552588E+00    1.0403990360E+00    4.0166879993E-03    2.9720656230E-03    7.5676517615E-02
    1.9382303840E+00    1.0413576537E+00    4.0170761889E-03    2.9714912404E-03    7.5743494258E-02
    1.9833055092E+00    1.0423161226E+00    4.0174639645E-03    2.9709176367E-03    7.5810457964E-02
    2.0283806344E+00    1.0432744427E+00    4.0178513269E-03    2.9703448099E-03    7.5877408751E-02
    2.0734557596E+00    1.0442326143E+00    4.0182382770E-03    2.9697727583E-03    7.5944346637E-02
    2.1185308848E+00    1.0451906376E+00    4.0186248157E-03    2.9692014798E-03    7.6011271639E-02
    2.1636060100E+00    1.0461485129E+00    4.0190109439E-03    2.9686309726E-03    7.6078183774E-02
    2.2086811352E+00    1.0471062402E+00    4.0193966625E-03    2.9680612348E-03    7.6145083060E-02
    2.2537562604E+00    1.0480638199E+00    4.0197819724E-03    2.9674922644E-03    7.6211969514E-02
    2.2988313856E+00    1.0490212520E+00    4.0201668743E-03    2.9669240597E-03    7.6278843154E-02
    2.3439065109E+00    1.0499785370E+00    4.0205513693E-03    2.9663566186E-03    7.6345703996E-02
    2.3889816361E+00    1.0509356748E+00    4.0209354582E-03    2.9657899394E-03    7.6412552059E-02
    2.4340567613E+00    1.0518926658E+00    4.0213191419E-03    2.9652240203E-03    7.6479387358E-02
    2.4791318865E+00    1.0528495101E+00    4.0217024212E-03    2.9646588592E-03    7.6546209911E-02
    2.5242070117E+00    1.0538062079E+00    4.0220852970E-03    2.9640944544E-03    7.6613019736E-02
    2.5692821369E+00    1.0547627595E+00    4.0224677701E-03    2.9635308041E-03    7.6679816848E-02
    2.6143572621E+00    1.0557191650E+00    4.0228498415E-03    2.9629679064E-03    7.6746601266E-02
    2.6594323873E+00    1.0566754247E+00    4.0232315119E-03    2.9624057594E-03    7.6813373006E-02
    2.7045075125E+00    1.0576315387E+00    4.0236127823E-03    2.9618443614E-03    7.6880132085E-02
    2.7495826377E+00    1.0585875072E+00    4.0239936535E-03    2.9612837106E-03    7.6946878520E-02
    2.7946577629E+00    1.0595433305E+00    4.0243741263E-03    2.9607238051E-03    7.7013612328E-02
    2.8397328881E+00    1.0604990087E+00    4.0247542016E-03    2.9601646430E-03    7.7080333525E-02
    2.8848080134E+00    1.0614545421E+00    4.0251338802E-03    2.9596062227E-03    7.7147042128E-02
    2.9298831386E+00    1.0624099308E+00    4.0255131630E-03    2.9590485424E-03    7.7213738154E-02
    2.9749582638E+00    1.0633651749E+00    4.0258920508E-03    2.9584916002E-03    7.7280421620E-02
    3.0200333890E+00    1.0643202749E+00    4.0262705444E-03    2.9579353943E-03    7.7347092542E-02
    3.0651085142E+00    1.0652752307E+00    4.0266486447E-03    2.9573799230E-03    7.7413750936E-02
    3.1101836394E+00    1.0662300427E+00    4.0270263526E-03    2.9568251846E-03    7.7480396820E-02
    3.1552587646E+00    1.0671847109E+00    4.0274036687E-03    2.9562711772E-03    7.7547030210E-02
    3.2003338898E+00    1.0681392357E+00    4.0277805941E-03    2.9557178992E-03    7.7613651122E-02
    3.2454090150E+00    1.0690936172E+00    4.0281571294E-03    2.9551653487E-03    7.7680259572E-02
    3.2904841402E+00    1.0700478555E+00    4.0285332755E-03    2.9546135240E-03    7.7746855578E-02
    3.3355592654E+00    1.0710019509E+00    4.0289090332E-03    2.9540624234E-03    7.7813439155E-02
    3.3806343907E+00    1.0719559036E+00    4.0292844034E-03    2.9535120451E-03    7.7880010320E-02
    3.4257095159E+00    1.0729097138E+00    4.0296593868E-03    2.9529623875E-03    7.7946569089E-02
    3.4707846411E+00    1.0738633817E+00    4.0300339843E-03    2.9524134488E-03    7.8013115477E-02
    3.5158597663E+00    1.0748169073E+00    4.0304081966E-03    2.9518652273E-03    7.8079649502E-02
    3.5609348915E+00    1.0757702911E+00    4.0307820246E-03    2.9513177212E-03    7.8146171180E-02
    3.6060100167E+00    1.0767235330E+00    4.0311554691E-03    2.9507709290E-03    7.8212680526E-02
    3.6510851419E+00    1.0776766334E+00    4.0315285308E-03    2.9502248489E-03    7.8279177557E-02
    3.6961602671E+00    1.0786295924E+00    4.0319012106E-03    2.9496794791E-03    7.8345662289E-02
    3.7412353923E+00    1.0795824102E+00    4.0322735093E-03    2.9491348181E-03    7.8412134737E-02
    3.7863105175E+00    1.0805350869E+00    4.0326454277E-03    2.9485908641E-03    7.8478594918E-02
    3.8313856427E+00    1.0814876229E+00    4.0330169664E-03    2.9480476156E-03    7.8545042847E-02
    3.8764607679E+00    1.0824400182E+00    4.0333881265E-03    2.9475050707E-03    7.8611478541E-02
    3.9215358932E+00    1.0833922730E+00    4.0337589085E-03    2.9469632278E-03    7.8677902015E-02
    3.9666110184E+00    1.0843443876E+00    4.0341293133E-03    2.9464220854E-03    7.8744313286E-02
    4.0116861436E+00    1.0852963621E+00    4.0344993417E-03    2.9458816417E-03    7.8810712368E-02
    4.0567612688E+00    1.0862481967E+00    4.0348689945E-03    2.9453418951E-03    7.8877099277E-02
    4.1018363940E+00    1.0871998916E+00    4.0352382724E-03    2.9448028440E-03    7.8943474030E-02
    4.1469115192E+00    1.0881514470E+00    4.0356071762E-03    2.9442644867E-03    7.9009836642E-02
    4.1919866444E+00    1.0891028631E+00    4.0359757066E-03    2.9437268216E-03    7.9076187128E-02
    4.2370617696E+00    1.0900541399E+00    4.0363438645E-03    2.9431898471E-03    7.9142525505E-02
    4.2821368948E+00    1.0910052778E+00    4.0367116506E-03    2.9426535616E-03    7.9208851787E-02
    4.3272120200E+00    1.0919562770E+00    4.0370790657E-03    2.9421179634E-03    7.9275165990E-02
    4.3722871452E+00    1.0929071375E+00    4.0374461105E-03    2.9415830510E-03    7.9341468130E-02
